fold_id,machine_id,model_name,evaluation_mode,horizon,mae,rmse,mape,latency_ms
2,m_103,global_random_forest,zero_shot,10,5.72223954312378,7.4000796378024445,0.2054379050228521,13.095416128635406
2,m_103,global_ua_mstcn_lite,zero_shot,10,5.723013300361611,7.490711829546196,0.2016852745843258,38639.35809706648
2,m_103,entity_specific_linear_regression,entity_specific_upper_bound,10,5.683426824572451,7.478576069554091,0.2013838436118055,16.98741503059864
2,m_2366,persistence,zero_shot,1,4.679672928324008,6.571643205661544,0.1198956136124786,0.7920805364847183
2,m_2366,global_linear_regression,zero_shot,1,4.424623553865572,6.0007329144509045,0.1139625481335953,0.1417081803083419
2,m_2366,global_random_forest,zero_shot,1,4.636681733176581,6.138984551872568,0.1199309044180031,27.5831688195467
2,m_2366,global_ua_mstcn_lite,zero_shot,1,4.415634262650454,6.047876873658566,0.1125055749551453,38664.33776480456
2,m_2366,entity_specific_linear_regression,entity_specific_upper_bound,1,4.447924545117446,6.005264696204776,0.1148364527309268,16.310833394527435
2,m_2366,persistence,zero_shot,5,7.351105101495725,9.588441242683356,0.188277886147494,4.061166197061539
2,m_2366,global_linear_regression,zero_shot,5,6.182559183525469,7.904933034025022,0.1606888440841972,0.174000859260559
2,m_2366,global_random_forest,zero_shot,5,6.197157731867417,7.943578361868026,0.1612926264369778,26.34583599865437
2,m_2366,global_ua_mstcn_lite,zero_shot,5,6.183559167596717,8.024647964868366,0.1584530447926259,38615.745305394135
2,m_2366,entity_specific_linear_regression,entity_specific_upper_bound,5,6.21161412610506,7.907142732807939,0.16247897736507,14.578791335225104
2,m_2366,persistence,zero_shot,10,7.855843546982788,10.277143857713654,0.2012923990233359,0.5852505564689636
2,m_2366,global_linear_regression,zero_shot,10,6.571328398857398,8.387796919602735,0.1710427415520658,0.1127086579799652
2,m_2366,global_random_forest,zero_shot,10,6.6729103063730895,8.502185725066775,0.1740938290524644,37.15454041957855
