run_id,scope,entity,selection_role,split,model_name,horizon,n_predictions,mae,rmse,mape,p50_pinball,p90_raw_pinball,p90_calibrated_pinball,p50_coverage,p90_raw_coverage,p90_calibrated_coverage,raw_interval_width,calibrated_interval_width,raw_crossing_count,raw_crossing_rate,calibrated_crossing_count,calibrated_crossing_rate,calibration_margin,status
full_ua_mstcn_pilot_20260428,service_pilot,app_1675,pilot_low_load_high_burst,validation,full_ua_mstcn_pilot,10,1660,27.413789749145508,60.2951545715332,0.051819104701280594,13.706894874572754,9.149511337280273,9.047983169555664,0.46204819277108433,0.8656626506024097,0.9,34.42727279663086,40.76924133300781,0,0.0,0,0.0,6.341951370239258,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_1675,pilot_low_load_high_burst,test,full_ua_mstcn_pilot,1,1659,28.764188766479492,87.12274932861328,0.038598041981458664,14.382094383239746,9.452169418334961,9.452169418334961,0.5346594333936107,0.9566003616636528,0.9566003616636528,47.60285568237305,47.60285568237305,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_1675,pilot_low_load_high_burst,test,full_ua_mstcn_pilot,5,1659,39.65526580810547,109.83688354492188,0.05902320519089699,19.827632904052734,13.477431297302246,13.531521797180176,0.4273658830620856,0.9035563592525618,0.918625678119349,52.80088424682617,57.38345718383789,0,0.0,0,0.0,4.582555770874023,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_1675,pilot_low_load_high_burst,test,full_ua_mstcn_pilot,10,1659,46.79741668701172,124.351806640625,0.07099895924329758,23.39870834350586,17.0958251953125,17.054168701171875,0.4213381555153707,0.8794454490657022,0.9047619047619048,56.62217330932617,62.96414566040039,0,0.0,0,0.0,6.341951370239258,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_3665,pilot_high_load_high_burst,validation,full_ua_mstcn_pilot,1,1660,30.632568359375,44.869754791259766,0.034976113587617874,15.3162841796875,7.424344062805176,7.424344062805176,0.4210843373493976,0.944578313253012,0.944578313253012,65.14204406738281,65.14204406738281,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_3665,pilot_high_load_high_burst,validation,full_ua_mstcn_pilot,5,1660,43.16407775878906,61.35095977783203,0.05063808336853981,21.58203887939453,10.767996788024902,10.50793743133545,0.3855421686746988,0.8475903614457831,0.9,66.00064849853516,76.75809478759766,0,0.0,0,0.0,10.757431030273438,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_3665,pilot_high_load_high_burst,validation,full_ua_mstcn_pilot,10,1660,53.26230239868164,74.6252670288086,0.06073826178908348,26.63115119934082,13.130195617675781,12.309252738952637,0.28795180722891567,0.808433734939759,0.9,75.91598510742188,95.7308349609375,0,0.0,0,0.0,19.814861297607422,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_3665,pilot_high_load_high_burst,test,full_ua_mstcn_pilot,1,1659,60.173583984375,106.62175750732422,0.053350310772657394,30.0867919921875,12.431761741638184,12.431761741638184,0.31645569620253167,0.9535864978902954,0.9535864978902954,123.3211669921875,123.3211669921875,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_3665,pilot_high_load_high_burst,test,full_ua_mstcn_pilot,5,1659,78.29778289794922,132.85693359375,0.07251349091529846,39.14889144897461,15.913464546203613,15.842730522155762,0.2579867389993972,0.8770343580470162,0.9071729957805907,121.63107299804688,132.38851928710938,0,0.0,0,0.0,10.757431030273438,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_3665,pilot_high_load_high_burst,test,full_ua_mstcn_pilot,10,1659,101.9626693725586,161.7395782470703,0.09334686398506165,50.9813346862793,20.399843215942383,19.56298065185547,0.20614828209764918,0.8227848101265823,0.8836648583484027,134.52810668945312,154.34295654296875,0,0.0,0,0.0,19.814861297607422,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_521,pilot_median_reference,validation,full_ua_mstcn_pilot,1,1660,9.790035247802734,15.187390327453613,0.02678506262600422,4.895017623901367,2.9133477210998535,2.9133477210998535,0.5018072289156627,0.95,0.95,23.216739654541016,23.216739654541016,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_521,pilot_median_reference,validation,full_ua_mstcn_pilot,5,1660,14.247840881347656,21.780202865600586,0.03820743411779404,7.123920440673828,4.2089996337890625,4.2089996337890625,0.44457831325301206,0.9072289156626506,0.9072289156626506,27.037410736083984,27.037410736083984,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_521,pilot_median_reference,validation,full_ua_mstcn_pilot,10,1660,17.358562469482422,26.696840286254883,0.046065639704465866,8.679281234741211,5.288226127624512,5.280279159545898,0.4542168674698795,0.8885542168674698,0.9,28.00531768798828,29.380769729614258,0,0.0,0,0.0,1.3754507303237915,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_521,pilot_median_reference,test,full_ua_mstcn_pilot,1,1659,8.99484920501709,13.041082382202148,0.021794982254505157,4.497424602508545,3.005214214324951,3.005214214324951,0.5015069318866787,0.9783001808318263,0.9783001808318263,27.596921920776367,27.596921920776367,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_521,pilot_median_reference,test,full_ua_mstcn_pilot,5,1659,12.514446258544922,18.32724380493164,0.030122987926006317,6.257223129272461,3.7041492462158203,3.7041492462158203,0.4279686558167571,0.9439421338155516,0.9439421338155516,31.711563110351562,31.711563110351562,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_521,pilot_median_reference,test,full_ua_mstcn_pilot,10,1659,14.678001403808594,21.31515884399414,0.035255175083875656,7.339000701904297,4.067671298980713,4.108898162841797,0.4309825195901145,0.9270644966847499,0.9336949969861362,32.75950622558594,34.13494873046875,0,0.0,0,0.0,1.3754507303237915,pass
