run_id,scope,entity,selection_role,split,model_name,horizon,n_predictions,mae,rmse,mape,p50_pinball,p90_raw_pinball,p90_calibrated_pinball,p50_coverage,p90_raw_coverage,p90_calibrated_coverage,raw_interval_width,calibrated_interval_width,raw_crossing_count,raw_crossing_rate,calibrated_crossing_count,calibrated_crossing_rate,calibration_margin,status
full_ua_mstcn_broad_20260428,service_broad,app_732,broad_service,test,full_ua_mstcn_broad,5,1659,17.51372718811035,25.751487731933594,0.020831579342484474,8.756863594055176,4.065357208251953,4.102461338043213,0.35201928872814947,0.9144062688366486,0.921036769138035,34.7275390625,36.761600494384766,0,0.0,0,0.0,2.0340757369995117,pass
full_ua_mstcn_broad_20260428,service_broad,app_732,broad_service,test,full_ua_mstcn_broad,10,1659,19.924898147583008,28.694746017456055,0.023854363709688187,9.962449073791504,4.340476036071777,4.384884357452393,0.29053646775165765,0.9023508137432188,0.9258589511754068,39.342891693115234,42.47328186035156,0,0.0,0,0.0,3.1304104328155518,pass
full_ua_mstcn_broad_20260428,service_broad,app_7414,broad_service,validation,full_ua_mstcn_broad,1,1660,8.550440788269043,13.275577545166016,0.020356686785817146,4.2752203941345215,2.2205440998077393,2.2201857566833496,0.46265060240963857,0.8963855421686747,0.9,14.476667404174805,14.621847152709961,0,0.0,0,0.0,0.14517739415168762,pass
full_ua_mstcn_broad_20260428,service_broad,app_7414,broad_service,validation,full_ua_mstcn_broad,5,1660,11.417401313781738,18.512388229370117,0.02718386799097061,5.708700656890869,3.215829610824585,3.2129409313201904,0.4746987951807229,0.8909638554216868,0.9,17.9864559173584,18.536096572875977,0,0.0,0,0.0,0.5496448874473572,pass
full_ua_mstcn_broad_20260428,service_broad,app_7414,broad_service,validation,full_ua_mstcn_broad,10,1660,12.977801322937012,21.096548080444336,0.03086882457137108,6.488900661468506,3.6781442165374756,3.6774537563323975,0.47289156626506024,0.8969879518072289,0.9,20.397510528564453,20.82420539855957,0,0.0,0,0.0,0.4266999661922455,pass
full_ua_mstcn_broad_20260428,service_broad,app_7414,broad_service,test,full_ua_mstcn_broad,1,1659,10.901472091674805,18.957988739013672,0.024401893839240074,5.450736045837402,3.0499680042266846,3.0504307746887207,0.4562989752863171,0.9017480409885473,0.9053646775165762,16.4931697845459,16.638351440429688,0,0.0,0,0.0,0.14517739415168762,pass
full_ua_mstcn_broad_20260428,service_broad,app_7414,broad_service,test,full_ua_mstcn_broad,5,1659,15.626479148864746,28.84090805053711,0.03436325490474701,7.813239574432373,4.920966148376465,4.90783166885376,0.4484629294755877,0.8734177215189873,0.8770343580470162,20.774524688720703,21.324169158935547,0,0.0,0,0.0,0.5496448874473572,pass
full_ua_mstcn_broad_20260428,service_broad,app_7414,broad_service,test,full_ua_mstcn_broad,10,1659,17.489110946655273,32.95038604736328,0.038764920085668564,8.744555473327637,5.695108890533447,5.679009914398193,0.4110910186859554,0.8595539481615431,0.865581675708258,23.17437744140625,23.601072311401367,0,0.0,0,0.0,0.4266999661922455,pass
full_ua_mstcn_broad_20260428,service_broad,app_7419,broad_service,validation,full_ua_mstcn_broad,1,1660,11.719687461853027,26.058853149414062,0.021256588399410248,5.859843730926514,3.063558578491211,3.063558578491211,0.3572289156626506,0.9156626506024096,0.9156626506024096,22.502586364746094,22.502586364746094,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_broad_20260428,service_broad,app_7419,broad_service,validation,full_ua_mstcn_broad,5,1660,18.52168846130371,59.27702331542969,0.03277857229113579,9.260844230651855,5.817030906677246,5.815254211425781,0.35120481927710845,0.8945783132530121,0.9,27.661239624023438,28.197181701660156,0,0.0,0,0.0,0.5359394550323486,pass
full_ua_mstcn_broad_20260428,service_broad,app_7419,broad_service,validation,full_ua_mstcn_broad,10,1660,25.63831901550293,82.17765045166016,0.04372689500451088,12.819159507751465,8.63318157196045,8.621253967285156,0.3132530120481928,0.8885542168674698,0.9,32.354530334472656,34.16164779663086,0,0.0,0,0.0,1.8071006536483765,pass
full_ua_mstcn_broad_20260428,service_broad,app_7419,broad_service,test,full_ua_mstcn_broad,1,1659,11.361408233642578,24.74333381652832,0.01987832598388195,5.680704116821289,2.818068504333496,2.818068504333496,0.4177215189873418,0.9258589511754068,0.9258589511754068,22.31003761291504,22.31003761291504,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_broad_20260428,service_broad,app_7419,broad_service,test,full_ua_mstcn_broad,5,1659,18.78118324279785,56.677494049072266,0.032650187611579895,9.390591621398926,5.399471282958984,5.392720699310303,0.3857745629897529,0.8842676311030742,0.8908981314044605,27.747678756713867,28.283626556396484,0,0.0,0,0.0,0.5359394550323486,pass
full_ua_mstcn_broad_20260428,service_broad,app_7419,broad_service,test,full_ua_mstcn_broad,10,1659,25.736379623413086,78.0022201538086,0.04374873638153076,12.868189811706543,8.016748428344727,7.979396820068359,0.3303194695599759,0.8728149487643159,0.8854731766124171,32.44375228881836,34.2508659362793,0,0.0,0,0.0,1.8071006536483765,pass
full_ua_mstcn_broad_20260428,service_broad,app_7475,broad_service,validation,full_ua_mstcn_broad,1,1660,7.188770771026611,10.586577415466309,0.017430884763598442,3.5943853855133057,1.8904657363891602,1.8897205591201782,0.4927710843373494,0.8957831325301204,0.9,11.853169441223145,12.20915699005127,0,0.0,0,0.0,0.35597774386405945,pass
full_ua_mstcn_broad_20260428,service_broad,app_7475,broad_service,validation,full_ua_mstcn_broad,5,1660,9.707254409790039,14.151372909545898,0.023495810106396675,4.8536272048950195,2.5075278282165527,2.4665424823760986,0.4716867469879518,0.8632530120481928,0.9,14.616460800170898,17.2594051361084,0,0.0,0,0.0,2.642942428588867,pass
full_ua_mstcn_broad_20260428,service_broad,app_7475,broad_service,validation,full_ua_mstcn_broad,10,1660,10.57735538482666,16.04759979248047,0.0256809052079916,5.28867769241333,2.705610513687134,2.6746418476104736,0.43132530120481927,0.8728915662650603,0.9,16.590606689453125,18.95355224609375,0,0.0,0,0.0,2.362957000732422,pass
full_ua_mstcn_broad_20260428,service_broad,app_7475,broad_service,test,full_ua_mstcn_broad,1,1659,5.314070701599121,8.025259971618652,0.012402906082570553,2.6570353507995605,1.3648682832717896,1.380179762840271,0.47498493068113323,0.9415310427968656,0.9451476793248945,10.968490600585938,11.324479103088379,0,0.0,0,0.0,0.35597774386405945,pass
full_ua_mstcn_broad_20260428,service_broad,app_7475,broad_service,test,full_ua_mstcn_broad,5,1659,6.9822540283203125,10.78779125213623,0.01629854179918766,3.4911270141601562,1.7883081436157227,1.8927379846572876,0.4550934297769741,0.921036769138035,0.9511754068716094,13.259723663330078,15.902667045593262,0,0.0,0,0.0,2.642942428588867,pass
full_ua_mstcn_broad_20260428,service_broad,app_7475,broad_service,test,full_ua_mstcn_broad,10,1659,7.676599502563477,11.547211647033691,0.01793142594397068,3.8382997512817383,1.926558256149292,2.0045084953308105,0.4177215189873418,0.9144062688366486,0.945750452079566,15.00938892364502,17.37233543395996,0,0.0,0,0.0,2.362957000732422,pass
full_ua_mstcn_broad_20260428,service_broad,app_7505,broad_service,validation,full_ua_mstcn_broad,1,1660,3.3115310668945312,7.714267730712891,0.03259912133216858,1.6557655334472656,0.9658656120300293,0.9658656120300293,0.5102409638554217,0.9144578313253012,0.9144578313253012,5.616084575653076,5.616084575653076,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_broad_20260428,service_broad,app_7505,broad_service,validation,full_ua_mstcn_broad,5,1660,5.748202323913574,15.054500579833984,0.05133126676082611,2.874101161956787,1.9095666408538818,1.9094058275222778,0.4783132530120482,0.8963855421686747,0.9,7.516337871551514,7.595264434814453,0,0.0,0,0.0,0.07892521470785141,pass
full_ua_mstcn_broad_20260428,service_broad,app_7505,broad_service,validation,full_ua_mstcn_broad,10,1660,7.083188056945801,18.158838272094727,0.06185347959399223,3.5415940284729004,2.639462471008301,2.6373791694641113,0.45602409638554214,0.8891566265060241,0.9,8.158620834350586,8.462386131286621,0,0.0,0,0.0,0.3037658929824829,pass
full_ua_mstcn_broad_20260428,service_broad,app_7505,broad_service,test,full_ua_mstcn_broad,1,1659,35.25603103637695,169.0087432861328,0.0789746344089508,17.628015518188477,26.23649787902832,26.23649787902832,0.4593128390596745,0.8661844484629295,0.8661844484629295,8.963335990905762,8.963335990905762,0,0.0,0,0.0,0.0,pass
