run_id,scope,entity,selection_role,policy_name,model_name,horizon,request_cores_source,request_cores_used,request_fallback_used,sla_violation,over_provisioning,under_provisioning,scaling_actions,average_capacity
full_ua_mstcn_broad_20260428,service_broad,app_2024,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.0030138637733574444,11.08913344831047,0.0707429054632756,403,57.997229186938135
full_ua_mstcn_broad_20260428,service_broad,app_2128,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.0,13.872617867569236,0.0,14,45.34171018318788
full_ua_mstcn_broad_20260428,service_broad,app_2128,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.5009041591320073,0.43093825967431143,0.4419801860347148,1656,36.178413462394545
full_ua_mstcn_broad_20260428,service_broad,app_2128,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.0012055455093429777,6.071699422982316,0.0012912025934533227,482,42.25986360914381
full_ua_mstcn_broad_20260428,service_broad,app_2241,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.014466546112115732,99.60979752543463,0.18830878940097104,625,299.19788182622483
full_ua_mstcn_broad_20260428,service_broad,app_2241,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.4605183845690175,4.029831932854265,4.635172188030516,1657,229.13750678505647
full_ua_mstcn_broad_20260428,service_broad,app_2241,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.02652200120554551,108.50683201932993,0.47917233237737344,328,337.7705067271853
full_ua_mstcn_broad_20260428,service_broad,app_2264,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.0,68.27439113522668,0.0,278,217.20393597842556
full_ua_mstcn_broad_20260428,service_broad,app_2264,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.4822182037371911,1.5097363169039495,1.5905793956276018,1657,171.18812991482008
full_ua_mstcn_broad_20260428,service_broad,app_2264,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.0006027727546714888,57.7970400322195,0.010200247554767556,351,229.05581277820846
full_ua_mstcn_broad_20260428,service_broad,app_2296,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.02230259192284509,43.249469934133536,0.2995519563331167,179,108.45443681437543
full_ua_mstcn_broad_20260428,service_broad,app_2296,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.488245931283906,2.006149804757402,2.8641924705758304,1654,74.47215244782984
full_ua_mstcn_broad_20260428,service_broad,app_2296,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.03556359252561784,28.070700996679452,1.1718307412338946,353,102.22906536909383
full_ua_mstcn_broad_20260428,service_broad,app_2324,broad_service,reactive,n/a,5,median_container_request_cores,8.0,False,0.028933092224231464,34.2300931782231,7.964321308929278,270,83.37792226505107
full_ua_mstcn_broad_20260428,service_broad,app_2324,broad_service,lagged_tracking,n/a,5,median_container_request_cores,8.0,False,0.4798071127185051,1.2613821069902509,11.55264615408982,1657,55.38770756367965
full_ua_mstcn_broad_20260428,service_broad,app_2324,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,8.0,False,0.04038577456298975,21.21546909132228,9.828681095024416,339,77.06575960707707
full_ua_mstcn_broad_20260428,service_broad,app_2497,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.013261000602772756,55.2462136358867,0.4326662290089097,86,147.45605397468736
full_ua_mstcn_broad_20260428,service_broad,app_2497,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.4924653405666064,1.092221476788834,3.276622673342787,1657,104.35447902116091
full_ua_mstcn_broad_20260428,service_broad,app_2497,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.02591922845087402,26.18634136675926,1.1552392086974104,362,131.5699823757767
full_ua_mstcn_broad_20260428,service_broad,app_2557,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.0,27.96630888462354,0.0,121,87.260666877696
full_ua_mstcn_broad_20260428,service_broad,app_2557,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.47860156720916214,0.5849915390060636,0.652026464451933,1655,68.12147531170238
full_ua_mstcn_broad_20260428,service_broad,app_2557,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.0006027727546714888,17.742571597935708,0.0005551292782738095,383,85.93052670580569
full_ua_mstcn_broad_20260428,service_broad,app_263,broad_service,reactive,n/a,5,median_container_request_cores,8.0,False,0.0006027727546714888,145.74502193733753,0.004105874326589813,458,460.8805536473638
full_ua_mstcn_broad_20260428,service_broad,app_263,broad_service,lagged_tracking,n/a,5,median_container_request_cores,8.0,False,0.4719710669077758,11.49779411624037,10.766273466343618,1657,363.14209647520687
