app_du,horizon,p50_coverage,p90_coverage,interval_width
app_7073,10,0.5003013863773358,0.9843279083785413,29.889307329340237
app_3275,1,0.644484412470024,0.8633093525179856,130.01434530017858
app_3275,5,0.6141826923076923,0.8605769230769231,157.6983098017416
app_3275,10,0.6088004822182037,0.8022905364677516,164.76652460954284
app_3755,1,0.46402877697841727,0.9358513189448441,22.747032801044973
app_3755,5,0.4423076923076923,0.9098557692307693,26.34237886807337
app_3755,10,0.4219409282700422,0.8884870403857745,27.00526310017963
app_2754,1,0.5083932853717026,0.895083932853717,23.236469811477086
app_2754,5,0.4951923076923077,0.8353365384615384,27.49511392110025
app_2754,10,0.5262206148282098,0.8324291742013261,31.899863510100218
app_4483,1,0.4826139088729017,0.9520383693045563,10.447169150666893
