app_du,selection_role,policy_name,model_name,horizon,request_cores_source,request_cores_used,request_fallback_used,sla_violation,over_provisioning,under_provisioning,scaling_actions,average_capacity
app_3988,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.042067307692307696,22.475063994533002,1.873670521894805,366,107.19433109783797
app_4038,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.02283653846153846,172.3535046073718,0.2115054086538532,453,520.6851682692308
app_4038,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.46334134615384615,9.317128004807927,15.425859374999959,1662,394.71591306089783
app_4038,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.037259615384615384,163.98628321402072,0.5777182755985485,368,564.2332093695118
app_4077,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.004206730769230769,44.15490134214752,0.20781049679487143,142,128.98307692307694
app_4077,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.5006009615384616,1.6804698267227625,2.4924953926282076,1662,96.97935842347754
app_4077,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.015625,32.15934074684648,0.34048317889211377,367,129.61024155733736
app_4142,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.042067307692307696,10.821595552884599,2.3854296875000025,174,25.710600961538333
app_4142,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.4873798076923077,0.6198133513621792,3.7191311348157083,1662,16.76628257712326
app_4142,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.042067307692307696,14.873073222051051,2.30361908038014,428,32.4350545022477
app_4220,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.03245192307692308,117.04567758413495,0.43892828525640487,499,319.8209214743593
app_4220,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.4657451923076923,6.143101061698681,10.485027268629851,1662,229.35437179487178
app_4220,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.018028846153846152,112.0231458570897,0.22694010514971213,361,345.49250375374294
app_4265,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.025841346153846152,77.17003305288432,3.199802684294922,115,191.66379006410122
app_4265,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4957932692307692,2.2056877504005925,9.143157527043336,1661,128.4101238731958
app_4265,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.036057692307692304,40.74145907787103,4.814988563590581,352,171.27406416411898
app_4353,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0006009615384615385,23.6146078725962,0.0009615384615384795,25,64.0628365384616
app_4353,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.48978365384615385,0.5096640624999995,0.5194280598958341,1661,46.50680473758012
