minute_index,app_du,active_container_count,service_cpu_utilization_mean,service_memory_utilization_mean,service_cpu_used_cores_proxy,service_cpu_request_cores_total,mean_container_mem_size,service_sample_count,service_cpu_utilization_weighted,imputed
4300,app_7876,113.0,4.345870206489676,97.19764011799411,39.28666666666667,904.0,3.13,154,4.345870206489676,0
4301,app_7876,126.0,3.9636243386243386,95.01984126984127,39.95333333333333,1008.0,3.13,173,3.9636243386243386,0
4302,app_7876,123.0,3.997967479674797,95.2560975609756,39.34,984.0,3.13,176,3.9979674796747973,0
4303,app_7876,112.0,3.980654761904762,96.76636904761905,35.666666666666664,896.0,3.13,149,3.980654761904762,0
4304,app_7876,117.0,3.9650997150997154,96.64957264957265,37.11333333333334,936.0,3.13,167,3.9650997150997154,0
4305,app_7876,128.0,4.73828125,95.26692708333333,48.52,1024.0,3.13,174,4.73828125,0
4306,app_7876,110.0,4.359090909090909,94.5469696969697,38.36,880.0,3.13,145,4.359090909090909,0
4307,app_7876,129.0,4.3385012919896635,95.5704134366925,44.77333333333333,1032.0,3.13,172,4.3385012919896635,0
4308,app_7876,133.0,4.855889724310777,95.77443609022556,51.66666666666667,1064.0,3.13,191,4.855889724310777,0
4309,app_7876,114.0,4.035087719298246,95.79970760233918,36.800000000000004,912.0,3.13,144,4.035087719298246,0
4310,app_7876,125.0,4.142,97.424,41.42,1000.0,3.13,176,4.142,0
4311,app_7876,117.0,4.0762108262108265,95.11396011396012,38.153333333333336,936.0,3.13,174,4.0762108262108265,0
4312,app_7876,133.0,3.9837092731829578,95.57268170426065,42.38666666666667,1064.0,3.13,177,3.9837092731829578,0
4313,app_7876,115.0,4.38768115942029,95.62173913043478,40.36666666666667,920.0,3.13,163,4.38768115942029,0
4314,app_7876,130.0,4.404487179487179,96.41730769230769,45.806666666666665,1040.0,3.13,184,4.4044871794871785,0
4315,app_7876,113.0,4.693952802359882,96.21976401179941,42.43333333333334,904.0,3.13,158,4.693952802359883,0
4316,app_7876,111.0,4.692192192192192,96.85585585585585,41.66666666666667,888.0,3.13,158,4.692192192192192,0
4317,app_7876,128.0,4.298828125,96.21223958333333,44.02,1024.0,3.13,179,4.298828125,0
4318,app_7876,123.0,4.153794037940379,95.7371273712737,40.873333333333335,984.0,3.13,161,4.153794037940379,0
4319,app_7876,126.0,4.390873015873016,97.26190476190476,44.26,1008.0,3.13,179,4.390873015873016,0
4320,app_7876,123.0,4.817411924119241,97.0040650406504,47.403333333333336,984.0,3.13,184,4.8174119241192415,0
4321,app_7876,110.0,4.382575757575758,96.63863636363637,38.56666666666667,880.0,3.13,153,4.382575757575758,0
4322,app_7876,124.0,4.911290322580645,95.87903225806451,48.72,992.0,3.13,172,4.911290322580645,0
4323,app_7876,123.0,4.2364498644986455,95.41192411924119,41.68666666666667,984.0,3.13,166,4.2364498644986455,0
4324,app_7876,136.0,4.0943627450980395,96.1029411764706,44.54666666666667,1088.0,3.13,190,4.0943627450980395,0
4325,app_7876,123.0,4.441734417344174,96.85636856368563,43.70666666666667,984.0,3.13,172,4.441734417344174,0
4326,app_7876,117.0,4.745726495726496,97.57692307692308,44.42,936.0,3.13,149,4.745726495726496,0
4327,app_7876,124.0,5.031586021505376,96.71236559139786,49.913333333333334,992.0,3.13,183,5.031586021505376,0
4328,app_7876,137.0,4.503041362530413,96.71411192214113,49.35333333333333,1096.0,3.13,191,4.503041362530413,0
4329,app_7876,124.0,4.169354838709677,96.00672043010753,41.36,992.0,3.13,163,4.169354838709677,0
4330,app_7876,122.0,4.404030054644808,96.38934426229508,42.983333333333334,976.0,3.13,182,4.404030054644808,0
4331,app_7876,109.0,4.105504587155964,95.36697247706422,35.8,872.0,3.1300000000000003,140,4.105504587155963,0
4332,app_7876,122.0,4.415983606557377,96.2561475409836,43.1,976.0,3.13,164,4.415983606557377,0
4333,app_7876,119.0,4.336134453781512,97.59663865546219,41.28,952.0,3.13,166,4.336134453781512,0
4334,app_7876,121.0,3.9958677685950414,97.05234159779614,38.68,968.0,3.13,156,3.9958677685950414,0
4335,app_7876,128.0,4.125,97.55989583333333,42.24,1024.0,3.13,177,4.125,0
4336,app_7876,126.0,4.132275132275132,96.22288359788361,41.653333333333336,1008.0,3.13,178,4.132275132275133,0
4337,app_7876,122.0,4.150956284153006,96.02868852459017,40.513333333333335,976.0,3.13,170,4.150956284153006,0
4338,app_7876,124.0,4.260752688172043,96.66935483870968,42.266666666666666,992.0,3.13,168,4.260752688172043,0
4339,app_7876,116.0,4.174568965517241,97.6853448275862,38.74,928.0,3.13,160,4.174568965517241,0
4340,app_7876,123.0,4.266260162601626,96.23373983739837,41.980000000000004,984.0,3.13,162,4.266260162601626,0
4341,app_7876,128.0,4.402994791666667,96.6015625,45.086666666666666,1024.0,3.13,166,4.402994791666667,0
4342,app_7876,125.0,4.363333333333333,95.63466666666667,43.63333333333333,1000.0,3.13,174,4.363333333333333,0
4343,app_7876,135.0,4.189506172839507,95.77654320987655,45.24666666666667,1080.0,3.13,189,4.189506172839507,0
4344,app_7876,120.0,4.0673611111111105,96.27777777777779,39.04666666666667,960.0,3.13,166,4.0673611111111105,0
4345,app_7876,134.0,4.833333333333333,97.61318407960198,51.81333333333333,1072.0,3.13,184,4.833333333333333,0
4346,app_7876,133.0,4.491228070175439,96.45864661654136,47.78666666666667,1064.0,3.13,192,4.491228070175439,0
4347,app_7876,136.0,4.1243872549019605,96.21139705882354,44.873333333333335,1088.0,3.13,183,4.124387254901961,0
4348,app_7876,112.0,4.099702380952381,96.11904761904762,36.733333333333334,896.0,3.13,159,4.099702380952381,0
4349,app_7876,133.0,4.129699248120301,95.96616541353383,43.94,1064.0,3.13,184,4.129699248120301,0
4350,app_7876,114.0,4.298245614035087,97.08771929824562,39.2,912.0,3.13,152,4.298245614035088,0
4351,app_7876,124.0,4.219758064516129,96.36424731182795,41.86,992.0,3.13,171,4.219758064516129,0
4352,app_7876,126.0,4.318783068783069,96.80555555555556,43.53333333333333,1008.0,3.13,187,4.318783068783069,0
4353,app_7876,135.0,4.180864197530864,96.4,45.153333333333336,1080.0,3.13,187,4.180864197530865,0
4354,app_7876,120.0,4.085416666666666,96.98055555555555,39.22,960.0,3.13,179,4.085416666666666,0
4355,app_7876,126.0,4.029100529100529,96.94444444444444,40.61333333333334,1008.0,3.13,166,4.029100529100529,0
4356,app_7876,128.0,3.982421875,96.34765625,40.78,1024.0,3.13,186,3.982421875,0
4357,app_7876,130.0,3.8256410256410254,95.57820512820513,39.78666666666667,1040.0,3.13,184,3.825641025641026,0
4358,app_7876,124.0,3.7493279569892475,95.69959677419355,37.193333333333335,992.0,3.13,176,3.7493279569892475,0
4359,app_7876,138.0,3.8538647342995174,96.19927536231884,42.54666666666667,1104.0,3.13,177,3.8538647342995174,0
4360,app_7876,126.0,3.808201058201058,96.7202380952381,38.38666666666667,1008.0,3.13,183,3.8082010582010586,0
4361,app_7876,134.0,3.9713930348258706,96.43283582089552,42.57333333333333,1072.0,3.13,172,3.9713930348258706,0
4362,app_7876,118.0,3.9562146892655368,96.35451977401131,37.346666666666664,944.0,3.13,160,3.9562146892655368,0
4363,app_7876,119.0,4.07703081232493,96.74509803921568,38.81333333333333,952.0,3.13,158,4.07703081232493,0
4364,app_7876,115.0,4.015458937198067,96.34299516908213,36.94222222222222,920.0,3.13,158,4.015458937198067,0
4365,app_7876,129.0,3.950904392764858,95.41343669250647,40.77333333333333,1032.0,3.13,164,3.950904392764858,0
4366,app_7876,114.0,4.034356725146199,97.12573099415205,36.79333333333334,912.0,3.13,157,4.034356725146199,0
4367,app_7876,116.0,4.022988505747127,96.39367816091954,37.333333333333336,928.0,3.13,160,4.022988505747127,0
4368,app_7876,126.0,3.9034391534391535,95.68650793650794,39.346666666666664,1008.0,3.13,174,3.9034391534391535,0
4369,app_7876,130.0,3.830769230769231,96.72307692307692,39.84,1040.0,3.13,180,3.8307692307692314,0
4370,app_7876,108.0,3.920524691358025,96.42129629629629,33.873333333333335,864.0,3.1299999999999994,144,3.920524691358025,0
4371,app_7876,119.0,3.9859943977591037,96.64285714285714,37.946666666666665,952.0,3.13,167,3.9859943977591037,0
4372,app_7876,118.0,3.722457627118644,96.58474576271186,35.14,944.0,3.13,156,3.722457627118644,0
4373,app_7876,128.0,3.9290364583333335,96.87630208333333,40.233333333333334,1024.0,3.13,189,3.9290364583333335,0
4374,app_7876,116.0,4.2076149425287355,96.05316091954022,39.04666666666667,928.0,3.13,166,4.2076149425287355,0
4375,app_7876,118.0,3.610169491525424,96.28954802259886,34.08,944.0,3.13,160,3.610169491525424,0
4376,app_7876,119.0,3.8900560224089635,95.18067226890756,37.03333333333333,952.0,3.13,172,3.890056022408963,0
4377,app_7876,119.0,4.041316526610644,95.50840336134453,38.473333333333336,952.0,3.13,163,4.041316526610644,0
4378,app_7876,118.0,4.101694915254237,96.10169491525424,38.72,944.0,3.13,161,4.101694915254237,0
4379,app_7876,123.0,4.033875338753388,96.96951219512195,39.693333333333335,984.0,3.13,166,4.033875338753388,0
4380,app_7876,116.0,4.612068965517241,95.66738505747126,42.800000000000004,928.0,3.13,167,4.612068965517241,0
4381,app_7876,117.0,4.263532763532764,95.97744539411207,39.906666666666666,936.0,3.13,171,4.263532763532764,0
4382,app_7876,121.0,4.022038567493113,96.0495867768595,38.93333333333334,968.0,3.13,152,4.022038567493113,0
4383,app_7876,125.0,4.004666666666666,95.64266666666667,40.04666666666667,1000.0,3.13,164,4.004666666666666,0
4384,app_7876,115.0,4.08840579710145,97.78260869565217,37.61333333333334,920.0,3.13,153,4.08840579710145,0
4385,app_7876,117.0,4.053418803418803,96.46866096866097,37.94,936.0,3.13,173,4.053418803418803,0
4386,app_7876,127.0,4.484251968503937,95.90026246719161,45.56,1016.0,3.13,178,4.484251968503937,0
4387,app_7876,125.0,3.8406666666666665,96.874,38.406666666666666,1000.0,3.13,168,3.8406666666666665,0
4388,app_7876,121.0,3.793388429752066,95.76308539944904,36.72,968.0,3.13,175,3.793388429752066,0
4389,app_7876,116.0,4.1609195402298855,96.59913793103448,38.61333333333334,928.0,3.13,149,4.1609195402298855,0
4390,app_7876,121.0,4.275482093663912,95.96556473829202,41.38666666666667,968.0,3.13,164,4.275482093663912,0
4391,app_7876,123.0,4.096205962059621,96.46205962059621,40.306666666666665,984.0,3.13,171,4.096205962059621,0
4392,app_7876,134.0,3.6958955223880596,96.41231343283582,39.62,1072.0,3.13,179,3.695895522388059,0
4393,app_7876,124.0,3.6639784946236555,96.45698924731182,36.346666666666664,992.0,3.13,174,3.6639784946236555,0
4394,app_7876,124.0,3.678763440860215,95.95900537634408,36.49333333333333,992.0,3.13,180,3.6787634408602146,0
4395,app_7876,106.0,3.8820754716981134,96.66666666666666,32.92,848.0,3.13,149,3.8820754716981134,0
4396,app_7876,112.0,4.0773809523809526,95.79613095238095,36.53333333333333,896.0,3.13,138,4.077380952380952,0
4397,app_7876,140.0,3.7851190476190473,96.61666666666667,42.39333333333333,1120.0,3.13,188,3.7851190476190473,0
4398,app_7876,120.0,4.468055555555555,95.325,42.89333333333333,960.0,3.13,173,4.468055555555555,0
4399,app_7876,117.0,3.858974358974359,96.73076923076923,36.12,936.0,3.13,159,3.8589743589743586,0
4400,app_7876,132.0,3.8920454545454546,95.83712121212122,41.1,1056.0,3.13,182,3.8920454545454546,0
4401,app_7876,122.0,4.253415300546448,97.05054644808743,41.513333333333335,976.0,3.13,163,4.253415300546449,0
4402,app_7876,107.0,4.241433021806853,96.48909657320873,36.306666666666665,856.0,3.13,137,4.241433021806853,0
4403,app_7876,112.0,4.101934523809524,96.05208333333334,36.75333333333334,896.0,3.13,154,4.101934523809525,0
4404,app_7876,139.0,4.137290167865708,96.77757793764988,46.00666666666667,1112.0,3.13,192,4.137290167865708,0
4405,app_7876,120.0,4.065277777777777,96.89722222222221,39.02666666666667,960.0,3.13,170,4.065277777777778,0
4406,app_7876,117.0,3.955840455840456,95.5,37.026666666666664,936.0,3.13,161,3.955840455840456,0
4407,app_7876,122.0,3.8135245901639343,95.6639344262295,37.22,976.0,3.13,161,3.8135245901639343,0
4408,app_7876,120.0,3.997916666666667,96.28333333333333,38.38,960.0,3.13,169,3.9979166666666672,0
4409,app_7876,127.0,3.8398950131233596,97.32283464566929,39.013333333333335,1016.0,3.13,176,3.8398950131233596,0
4410,app_7876,124.0,4.098118279569893,96.125,40.653333333333336,992.0,3.13,168,4.098118279569893,0
4411,app_7876,125.0,3.852,96.82,38.52,1000.0,3.13,181,3.8520000000000003,0
4412,app_7876,123.0,4.020325203252033,96.27439024390245,39.56,984.0,3.13,165,4.020325203252033,0
4413,app_7876,121.0,4.026446280991736,97.02272727272727,38.976,968.0,3.13,172,4.026446280991736,0
4414,app_7876,121.0,4.041322314049586,95.25206611570248,39.12,968.0,3.13,166,4.041322314049586,0
4415,app_7876,126.0,4.113095238095238,97.57275132275132,41.46,1008.0,3.13,173,4.113095238095238,0
4416,app_7876,140.0,4.027380952380953,96.81309523809524,45.10666666666667,1120.0,3.13,199,4.027380952380953,0
4417,app_7876,121.0,3.727272727272727,96.1694214876033,36.08,968.0,3.13,174,3.727272727272727,0
4418,app_7876,120.0,3.7444444444444445,96.07708333333333,35.946666666666665,960.0,3.13,166,3.7444444444444445,0
4419,app_7876,121.0,3.8154269972451793,96.53719008264463,36.93333333333334,968.0,3.13,164,3.8154269972451798,0
4420,app_7876,127.0,4.202755905511811,96.58267716535433,42.7,1016.0,3.13,168,4.202755905511811,0
4421,app_7876,121.0,4.044765840220386,95.98553719008264,39.153333333333336,968.0,3.13,169,4.044765840220386,0
4422,app_7876,121.0,4.071625344352618,96.116391184573,39.413333333333334,968.0,3.13,161,4.071625344352618,0
4423,app_7876,130.0,3.951923076923077,96.59038461538462,41.1,1040.0,3.13,182,3.951923076923077,0
4424,app_7876,134.0,3.915422885572139,96.19776119402985,41.973333333333336,1072.0,3.13,177,3.91542288557214,0
4425,app_7876,121.0,4.045454545454546,97.80578512396694,39.160000000000004,968.0,3.13,160,4.045454545454546,0
4426,app_7876,129.0,4.546511627906977,96.23062015503876,46.92,1032.0,3.13,164,4.546511627906977,0
4427,app_7876,130.0,4.183333333333334,95.94615384615385,43.50666666666667,1040.0,3.13,173,4.183333333333334,0
4428,app_7876,122.0,3.9405737704918034,96.31557377049181,38.46,976.0,3.13,163,3.9405737704918034,0
4429,app_7876,127.0,4.028215223097113,95.33333333333334,40.92666666666667,1016.0,3.13,166,4.0282152230971136,0
4430,app_7876,122.0,4.254098360655738,95.79508196721312,41.52,976.0,3.13,159,4.254098360655738,0
4431,app_7876,127.0,4.368110236220472,96.28083989501312,44.38,1016.0,3.13,176,4.368110236220472,0
4432,app_7876,121.0,3.9827823691460056,97.09573002754821,38.553333333333335,968.0,3.13,171,3.9827823691460056,0
4433,app_7876,123.0,3.819783197831978,96.32926829268293,37.586666666666666,984.0,3.13,168,3.819783197831978,0
4434,app_7876,128.0,3.76953125,96.77734375,38.6,1024.0,3.13,181,3.76953125,0
4435,app_7876,123.0,3.888211382113821,97.10433604336043,38.26,984.0,3.13,165,3.888211382113821,0
4436,app_7876,110.0,4.090151515151516,96.41363636363636,35.99333333333333,880.0,3.13,152,4.090151515151515,0
4437,app_7876,129.0,3.9282945736434107,96.78036175710594,40.54,1032.0,3.13,186,3.9282945736434107,0
4438,app_7876,114.0,3.883771929824561,97.29239766081872,35.42,912.0,3.13,157,3.883771929824561,0
4439,app_7876,121.0,3.7975206611570247,96.52685950413223,36.76,968.0,3.13,160,3.7975206611570247,0
4440,app_7876,121.0,4.047520661157025,96.12603305785125,39.18,968.0,3.13,160,4.047520661157025,0
4441,app_7876,122.0,3.9795081967213113,96.19398907103825,38.84,976.0,3.13,164,3.9795081967213117,0
4442,app_7876,122.0,3.959016393442623,96.35245901639344,38.64,976.0,3.13,156,3.959016393442623,0
4443,app_7876,113.0,3.775811209439528,95.43362831858407,34.13333333333333,904.0,3.13,163,3.775811209439528,0
4444,app_7876,131.0,3.8473282442748094,96.51526717557252,40.32,1048.0,3.13,165,3.8473282442748094,0
4445,app_7876,119.0,4.093837535014006,96.5798319327731,38.973333333333336,952.0,3.13,163,4.093837535014006,0
4446,app_7876,116.0,4.070402298850575,96.50862068965517,37.77333333333333,928.0,3.13,156,4.070402298850575,0
4447,app_7876,110.0,3.9742424242424246,96.73484848484848,34.973333333333336,880.0,3.13,142,3.9742424242424246,0
4448,app_7876,129.0,3.898578811369509,96.37596899224806,40.233333333333334,1032.0,3.13,189,3.898578811369509,0
4449,app_7876,121.0,3.9607438016528924,96.58677685950413,38.34,968.0,3.13,155,3.960743801652893,0
4450,app_7876,123.0,4.0426829268292686,97.67886178861788,39.78,984.0,3.13,172,4.0426829268292686,0
4451,app_7876,130.0,4.3307692307692305,95.93333333333334,45.04,1040.0,3.13,172,4.3307692307692305,0
4452,app_7876,128.0,4.635416666666667,97.00651041666667,47.46666666666667,1024.0,3.13,172,4.635416666666667,0
4453,app_7876,119.0,4.07563025210084,95.58823529411765,38.800000000000004,952.0,3.13,165,4.075630252100841,0
4454,app_7876,119.0,4.417366946778711,96.10084033613445,42.053333333333335,952.0,3.13,166,4.417366946778711,0
4455,app_7876,116.0,3.989942528735632,95.5646551724138,37.02666666666667,928.0,3.13,148,3.9899425287356327,0
4456,app_7876,125.0,3.9626666666666663,96.65266666666668,39.626666666666665,1000.0,3.13,171,3.9626666666666663,0
4457,app_7876,120.0,4.0256944444444445,96.49583333333334,38.64666666666667,960.0,3.13,162,4.0256944444444445,0
4458,app_7876,138.0,3.8973429951690823,96.7445652173913,43.02666666666667,1104.0,3.13,184,3.8973429951690823,0
4459,app_7876,123.0,4.304878048780488,95.25474254742548,42.36,984.0,3.13,167,4.304878048780488,0
4460,app_7876,133.0,4.06140350877193,96.36842105263158,43.21333333333333,1064.0,3.13,184,4.06140350877193,0
4461,app_7876,135.0,3.8876543209876546,95.95555555555555,41.986666666666665,1080.0,3.13,185,3.8876543209876537,0
4462,app_7876,122.0,3.9385245901639343,96.26024590163935,38.44,976.0,3.13,162,3.9385245901639343,0
4463,app_7876,119.0,3.895658263305322,96.45063025210084,37.086666666666666,952.0,3.13,156,3.895658263305322,0
4464,app_7876,113.0,3.856194690265487,96.76106194690266,34.86,904.0,3.13,146,3.856194690265487,0
4465,app_7876,106.0,4.026729559748428,96.49056603773585,34.14666666666667,848.0,3.13,142,4.026729559748428,0
4466,app_7876,130.0,4.032692307692308,95.97307692307692,41.94,1040.0,3.13,179,4.032692307692308,0
4467,app_7876,138.0,3.908212560386474,96.76086956521739,43.14666666666667,1104.0,3.13,192,3.908212560386474,0
4468,app_7876,130.0,3.8916666666666666,95.81923076923077,40.473333333333336,1040.0,3.13,179,3.8916666666666666,0
4469,app_7876,128.0,3.9029947916666665,96.59830729166667,39.96666666666667,1024.0,3.13,175,3.902994791666667,0
4470,app_7876,121.0,3.912534435261708,96.37603305785125,37.873333333333335,968.0,3.13,164,3.912534435261708,0
4471,app_7876,118.0,3.9364406779661016,96.20621468926554,37.160000000000004,944.0,3.13,162,3.936440677966102,0
4472,app_7876,126.0,3.8326719576719577,96.99603174603175,38.63333333333333,1008.0,3.13,175,3.8326719576719577,0
4473,app_7876,120.0,3.8618055555555557,96.14166666666667,37.07333333333334,960.0,3.13,182,3.861805555555556,0
4474,app_7876,121.0,3.856060606060606,97.67493112947658,37.32666666666667,968.0,3.13,168,3.8560606060606064,0
4475,app_7876,122.0,3.974726775956284,96.47540983606558,38.79333333333334,976.0,3.13,160,3.974726775956284,0
4476,app_7876,118.0,4.061440677966102,95.59110169491525,38.34,944.0,3.13,164,4.061440677966102,0
4477,app_7876,123.0,3.928861788617886,96.74322493224932,38.660000000000004,984.0,3.13,175,3.9288617886178865,0
4478,app_7876,120.0,3.805555555555556,96.75833333333334,36.53333333333333,960.0,3.13,163,3.8055555555555554,0
4479,app_7876,129.0,3.8313953488372094,97.2390180878553,39.54,1032.0,3.13,163,3.8313953488372094,0
4480,app_7876,116.0,3.757902298850575,96.22413793103448,34.873333333333335,928.0,3.13,160,3.757902298850575,0
4481,app_7876,114.0,3.8077485380116958,95.0219298245614,34.72666666666667,912.0,3.13,156,3.8077485380116958,0
4482,app_7876,128.0,3.7109375,96.73828125,38.0,1024.0,3.13,177,3.7109375,0
4483,app_7876,128.0,3.68359375,96.91796875,37.72,1024.0,3.13,182,3.68359375,0
4484,app_7876,121.0,3.7017906336088156,96.09917355371901,35.833333333333336,968.0,3.13,165,3.7017906336088156,0
4485,app_7876,126.0,3.858465608465609,97.20502645502646,38.89333333333333,1008.0,3.13,168,3.8584656084656084,0
4486,app_7876,128.0,3.9772135416666665,96.7890625,40.72666666666667,1024.0,3.13,175,3.9772135416666665,0
4487,app_7876,125.0,3.8306666666666667,97.97,38.306666666666665,1000.0,3.13,176,3.8306666666666667,0
4488,app_7876,106.0,3.6855345911949686,96.39622641509433,31.253333333333334,848.0,3.13,148,3.6855345911949686,0
4489,app_7876,111.0,3.542042042042042,95.55405405405405,31.453333333333333,888.0,3.13,144,3.542042042042042,0
4490,app_7876,115.0,3.731159420289855,97.08695652173913,34.32666666666667,920.0,3.13,154,3.7311594202898553,0
4491,app_7876,124.0,3.5974462365591395,96.51478494623656,35.68666666666667,992.0,3.13,184,3.59744623655914,0
4492,app_7876,109.0,3.5925076452599387,97.14678899082568,31.326666666666668,872.0,3.1300000000000003,148,3.592507645259939,0
4493,app_7876,117.0,3.6054131054131053,96.85612535612535,33.74666666666667,936.0,3.13,164,3.605413105413106,0
4494,app_7876,120.0,3.661111111111111,97.29861111111111,35.14666666666667,960.0,3.13,157,3.6611111111111114,0
4495,app_7876,119.0,3.630252100840336,96.3172268907563,34.56,952.0,3.13,167,3.630252100840336,0
4496,app_7876,106.0,3.6257861635220126,96.60613207547169,30.746666666666666,848.0,3.13,133,3.6257861635220126,0
4497,app_7876,124.0,3.64247311827957,96.15322580645162,36.13333333333333,992.0,3.13,170,3.64247311827957,0
4498,app_7876,132.0,3.789772727272727,96.72348484848484,40.02,1056.0,3.13,182,3.7897727272727275,0
4499,app_7876,134.0,3.638059701492537,97.23507462686567,39.0,1072.0,3.13,172,3.638059701492537,0
4500,app_7876,121.0,3.7134986225895315,96.94903581267218,35.946666666666665,968.0,3.13,170,3.7134986225895315,0
4501,app_7876,119.0,3.911764705882353,97.01680672268908,37.24,952.0,3.13,171,3.911764705882353,0
4502,app_7876,125.0,3.7933333333333334,95.54,37.93333333333334,1000.0,3.13,174,3.793333333333334,0
4503,app_7876,130.0,3.73974358974359,96.71153846153847,38.89333333333333,1040.0,3.13,176,3.7397435897435893,0
4504,app_7876,121.0,3.8574380165289255,96.11157024793388,37.34,968.0,3.13,170,3.857438016528926,0
4505,app_7876,123.0,4.504742547425475,95.84891598915989,44.32666666666667,984.0,3.13,180,4.504742547425475,0
4506,app_7876,123.0,3.982384823848238,96.42682926829268,39.18666666666667,984.0,3.13,172,3.9823848238482387,0
4507,app_7876,114.0,3.7485380116959064,96.4298245614035,34.18666666666667,912.0,3.13,149,3.748538011695907,0
4508,app_7876,115.0,4.013768115942029,96.34927536231883,36.92666666666667,920.0,3.13,158,4.013768115942029,0
4509,app_7876,117.0,3.9572649572649574,97.28917378917379,37.04,936.0,3.13,169,3.9572649572649574,0
4510,app_7876,114.0,3.8969298245614037,97.59210526315789,35.54,912.0,3.13,163,3.8969298245614037,0
4511,app_7876,130.0,3.9307692307692306,96.13076923076923,40.88,1040.0,3.13,178,3.930769230769231,0
4512,app_7876,123.0,3.9166666666666665,95.75474254742548,38.54,984.0,3.13,173,3.9166666666666665,0
4513,app_7876,111.0,4.307807807807808,97.0,38.25333333333334,888.0,3.13,142,4.307807807807809,0
4514,app_7876,111.0,3.8926426426426426,96.56756756756756,34.56666666666667,888.0,3.13,171,3.892642642642643,0
4515,app_7876,125.0,3.988,95.984,39.88,1000.0,3.13,188,3.9880000000000004,0
4516,app_7876,135.0,3.975925925925926,96.88518518518518,42.94,1080.0,3.13,187,3.975925925925926,0
4517,app_7876,123.0,4.0013550135501355,96.12466124661248,39.373333333333335,984.0,3.13,180,4.0013550135501355,0
4518,app_7876,127.0,3.979658792650919,95.81889763779527,40.43333333333334,1016.0,3.13,184,3.9796587926509193,0
4519,app_7876,117.0,3.977920227920228,95.15384615384616,37.233333333333334,936.0,3.13,163,3.977920227920228,0
4520,app_7876,125.0,4.062,97.296,40.62,1000.0,3.13,163,4.061999999999999,0
4521,app_7876,126.0,3.9828042328042326,96.60582010582011,40.14666666666667,1008.0,3.13,164,3.982804232804233,0
4522,app_7876,131.0,3.8027989821882953,95.70229007633588,39.85333333333333,1048.0,3.13,182,3.802798982188295,0
4523,app_7876,123.0,3.8787262872628725,95.26829268292683,38.166666666666664,984.0,3.13,167,3.8787262872628725,0
4524,app_7876,109.0,3.8470948012232413,95.5091743119266,33.54666666666667,872.0,3.1300000000000003,153,3.8470948012232413,0
4525,app_7876,125.0,4.022,97.65,40.22,1000.0,3.13,171,4.022,0
4526,app_7876,123.0,4.098238482384824,97.2520325203252,40.32666666666667,984.0,3.13,180,4.098238482384824,0
4527,app_7876,131.0,4.059160305343512,96.78625954198473,42.54,1048.0,3.13,175,4.059160305343512,0
4528,app_7876,130.0,3.9820512820512817,97.03846153846153,41.413333333333334,1040.0,3.13,189,3.9820512820512817,0
4529,app_7876,116.0,3.9346264367816093,96.67672413793103,36.513333333333335,928.0,3.13,173,3.9346264367816093,0
4530,app_7876,115.0,4.418840579710145,97.04202898550726,40.653333333333336,920.0,3.13,156,4.418840579710145,0
4531,app_7876,128.0,3.8743489583333335,95.97330729166667,39.67333333333333,1024.0,3.13,174,3.874348958333333,0
4532,app_7876,122.0,3.952185792349727,95.70491803278688,38.57333333333334,976.0,3.13,171,3.9521857923497272,0
4533,app_7876,107.0,3.9509345794392523,96.95327102803738,33.82,856.0,3.13,145,3.9509345794392523,0
4534,app_7876,124.0,4.13508064516129,97.31720430107528,41.02,992.0,3.13,170,4.13508064516129,0
4535,app_7876,121.0,3.9965564738292008,96.42561983471074,38.68666666666667,968.0,3.13,165,3.996556473829201,0
4536,app_7876,124.0,4.168010752688172,97.08870967741936,41.346666666666664,992.0,3.13,175,4.168010752688171,0
4537,app_7876,126.0,3.830026455026455,95.82275132275132,38.60666666666667,1008.0,3.13,179,3.8300264550264553,0
4538,app_7876,125.0,4.103333333333333,96.908,41.03333333333333,1000.0,3.13,181,4.103333333333333,0
4539,app_7876,122.0,3.950136612021858,96.28688524590164,38.553333333333335,976.0,3.13,158,3.950136612021858,0
4540,app_7876,127.0,4.126640419947507,96.92782152230971,41.92666666666667,1016.0,3.13,170,4.126640419947507,0
4541,app_7876,114.0,3.9707602339181287,96.19005847953215,36.21333333333333,912.0,3.13,155,3.9707602339181283,0
4542,app_7876,121.0,3.8181818181818183,95.75757575757575,36.96,968.0,3.13,170,3.8181818181818183,0
4543,app_7876,136.0,3.8174019607843133,95.28799019607843,41.53333333333333,1088.0,3.13,193,3.8174019607843133,0
4544,app_7876,123.0,3.9491869918699187,97.0589430894309,38.86,984.0,3.13,174,3.9491869918699187,0
4545,app_7876,130.0,4.291025641025641,96.19423076923077,44.626666666666665,1040.0,3.13,191,4.291025641025641,0
4546,app_7876,123.0,3.937669376693767,95.20121951219512,38.74666666666667,984.0,3.13,169,3.9376693766937674,0
4547,app_7876,119.0,3.9824929971988796,96.3529411764706,37.913333333333334,952.0,3.13,170,3.9824929971988796,0
4548,app_7876,115.0,3.972463768115942,95.96811594202899,36.54666666666667,920.0,3.13,173,3.972463768115942,0
4549,app_7876,123.0,4.0426829268292686,96.95528455284553,39.78,984.0,3.13,170,4.0426829268292686,0
4550,app_7876,126.0,4.489417989417989,96.13624338624338,45.25333333333334,1008.0,3.13,168,4.48941798941799,0
