minute_index,cluster_cpu_utilization_mean,cluster_memory_utilization_mean,active_machine_count
2986,30.466317411190094,87.30514392291923,3989.0
2987,29.51354637524065,86.99250064522545,3983.6666666666665
2988,34.30320349996054,86.3620634471154,3996.5
2989,31.659171979650505,85.95425963622853,3959.5
2990,31.20219247366458,85.53732743889009,3956.3333333333335
2991,32.33831234866818,85.09808679925801,3945.3333333333335
2992,33.169172604057145,85.18091552219666,3963.1666666666665
2993,31.510340068198644,84.73108227952301,4006.5
2994,28.924734305230558,84.17775643665367,3943.3333333333335
2995,27.447389211444406,83.89716687373449,3950.8333333333335
2996,30.470790594431424,84.24581808555394,3958.6666666666665
2997,27.668630709310445,84.27200378007404,3987.8333333333335
2998,31.003069978942957,85.12657538452551,3917.3333333333335
2999,34.006360027318145,86.15021490499839,3989.0
3000,40.92335974998061,87.00349821158449,3994.8333333333335
3001,38.31148893435806,86.94420273911292,3953.6666666666665
3002,37.50209309520733,86.62589790173632,3982.5
3003,32.09982007635309,86.03903128278198,3980.8333333333335
3004,32.64588880796876,86.16335370622677,3924.0
3005,33.72348104791959,86.0239927488215,3977.3333333333335
3006,34.386475327326615,87.1209497979756,3920.0
3007,46.093863745818815,88.95540076893208,3989.3333333333335
3008,41.288024189141396,90.24582418637368,4004.8333333333335
3009,43.4358764471379,90.679237731988,3938.6666666666665
3010,44.80547049669966,90.639373763227,3976.6666666666665
3011,41.29689127830391,90.36391937512128,3974.3333333333335
3012,42.46210683359754,90.03537922703151,3961.8333333333335
3013,41.35441107123392,89.07460784731501,3976.3333333333335
3014,35.51625262583988,86.91689508379955,3989.3333333333335
3015,33.3892366133988,85.25755598932018,3968.3333333333335
3016,35.60926191559613,85.118729885669,3967.6666666666665
3017,34.00795646300014,84.2448703639093,4000.0
3018,30.7541842202063,83.53329881741284,3989.8333333333335
3019,27.51204181915678,82.84168081100763,3928.3333333333335
3020,27.895303587202008,82.94001799268385,3979.1666666666665
3021,30.769440740773618,83.14215614012551,3964.5
3022,31.772299941716188,83.20994341364847,3988.3333333333335
3023,33.783914636784864,84.57870342068084,3994.6666666666665
3024,33.05789546492408,84.93138346558119,3913.1666666666665
3025,40.16795545407414,86.04928308130046,3946.6666666666665
3026,32.931780984517026,85.02620523848309,3945.6666666666665
3027,29.432812825704147,84.89316303875971,3930.1666666666665
3028,35.62141379943244,84.17618923509691,3940.8333333333335
3029,42.578223812274764,84.27960353270139,3996.8333333333335
3030,42.931482908346254,85.1771973502868,3973.8333333333335
3031,36.05763189711508,84.93932780603943,3946.0
3032,37.29682653845352,84.94574471245784,4010.6666666666665
3033,38.598546581302294,85.41008415172756,3984.1666666666665
3034,35.21573409111903,85.58229170277684,3952.6666666666665
3035,35.84754893347522,85.79368685205183,3941.1666666666665
3036,35.33894898724805,86.07856444930752,4000.3333333333335
3037,33.73896657111326,86.38792494464523,3974.6666666666665
3038,32.347027198001136,86.78530136265506,4012.5
3039,33.81893480100617,86.43216558385063,3944.5
3040,36.090894584918914,85.85915134287465,3941.6666666666665
3041,35.449354891437785,85.55131417368277,3963.1666666666665
3042,31.31598491356438,84.85629728466282,3969.8333333333335
3043,39.849178580146756,85.09734129841715,3896.3333333333335
3044,36.13698690123289,86.18379958328923,3987.3333333333335
3045,32.92398175630769,86.4789222714798,3937.8333333333335
3046,32.81359458269074,86.11799950825207,3980.5
3047,29.198311415385714,85.12406502731027,4007.8333333333335
3048,27.76855531528652,84.52207311174685,3982.0
3049,29.827593879602798,84.65789179780573,3981.5
3050,32.24592263233247,84.16032026649167,3990.8333333333335
3051,34.57111524245756,85.16712149785978,3987.6666666666665
3052,30.508128520993836,84.20637659857505,3957.8333333333335
3053,34.08142358797432,84.63562013437804,3981.1666666666665
3054,31.14309960481276,84.866520781682,3876.8333333333335
3055,28.78842547154267,85.15722204318364,3942.5
3056,33.27844125074993,85.65419322943103,3979.0
3057,29.931279766127883,85.00498445569642,3929.6666666666665
3058,30.91181690229979,85.02645830542018,3994.1666666666665
3059,34.35227771274529,86.02098043196004,3967.8333333333335
3060,38.993321756822574,87.19942452517252,3921.0
3061,37.281259639036826,88.46971416762248,3951.5
3062,37.68307336288987,89.52464883197017,3978.5
3063,38.65688934860421,89.93985046972422,3926.1666666666665
3064,37.205111015912614,89.26191128807898,3944.5
3065,37.55377461509281,89.06739138358164,3954.5
3066,39.05330554189991,89.25454788525995,3979.0
3067,37.05475747637629,89.16249802412905,3939.0
3068,36.23823749682885,89.28832619267065,3991.0
3069,31.901166179522722,87.62440516996463,3951.6666666666665
3070,34.73530411636619,86.35483893692292,3959.1666666666665
3071,36.92497679366614,85.82949785714601,3950.5
3072,37.45267986262966,86.55280333364216,3959.1666666666665
3073,37.48893524094627,85.7050611036052,3965.0
3074,32.86076377786949,85.4749706029902,3982.0
3075,34.031580224618196,85.30968320794774,3984.1666666666665
3076,34.83069892700197,85.3965592348988,3955.5
3077,32.597409578311634,85.27987879375577,4007.5
3078,31.708198530210367,85.43819676928497,3961.8333333333335
3079,28.992827287543705,85.17748286746708,3987.0
3080,26.6541992556411,84.88473444453373,3976.1666666666665
3081,26.824424689001024,84.89263620484131,3971.8333333333335
3082,24.768125426842577,84.49881467010175,3962.5
3083,23.06116869933837,83.9879819876881,4005.8333333333335
3084,26.877574552396073,84.03568146242715,3951.8333333333335
3085,33.480689684222405,84.47791825172915,3903.6666666666665
3086,28.630169373395322,84.35958577168593,3994.3333333333335
3087,28.272439749979252,84.35873365826403,3995.3333333333335
3088,32.29401964684374,85.10223097800049,3995.5
3089,27.52302568872389,84.69643913822244,3976.1666666666665
3090,28.04157625111036,85.12124353048539,3944.0
3091,29.385767177753966,86.31751288832658,3986.6666666666665
3092,28.52458809708965,86.53712916959735,4011.5
3093,26.64300004973582,86.05768361638025,3979.5
3094,31.46895814805391,86.51929486343907,3922.5
3095,34.64064774301007,87.03412428203461,3980.8333333333335
3096,30.655169566503417,86.03035065383737,3932.0
3097,33.036174123160286,86.48699834767253,3901.5
3098,32.43049933627034,86.166307524213,4005.1666666666665
3099,32.115196478441725,86.30258604333214,3964.3333333333335
3100,34.830053951809106,86.87911983988685,3923.8333333333335
3101,31.60481470275354,86.66708907180482,3947.5
3102,29.49339636582749,85.59725603718329,3953.1666666666665
3103,32.201341242288365,85.44805303236535,3985.1666666666665
3104,31.241107690483304,84.88237783847651,4005.0
3105,26.771271822631622,84.03742049184655,3951.8333333333335
3106,23.028933622764963,83.44142346775438,3978.8333333333335
3107,23.571037716922902,83.7055123207998,4004.5
3108,28.775146654488964,85.51303962817495,3942.6666666666665
3109,31.468607543581395,86.8366949271562,3980.1666666666665
3110,32.89211221364432,86.64617364754115,3986.6666666666665
3111,31.19584595704922,86.35733062985783,3970.8333333333335
3112,26.6705287692799,85.5448115954988,3940.6666666666665
3113,28.491908566885243,84.89938988481006,4007.8333333333335
3114,31.655825111685772,85.55104114185508,3969.8333333333335
3115,36.807960896404644,86.13702891302201,3912.0
3116,32.31968385756781,87.10406585044348,3966.8333333333335
3117,29.721089562366814,88.71279996699894,3991.5
3118,34.99226076135624,89.49106156110709,3939.8333333333335
3119,34.56003732339923,89.9983092672254,3940.5
3120,33.054315748304205,89.16907380550958,3879.0
3121,32.34441904992888,88.40583222349335,3911.3333333333335
3122,32.60540071697806,88.17762619885188,3980.0
3123,29.31364127931124,86.50141693661352,3965.1666666666665
3124,30.38859209828696,86.57458580718311,3931.5
3125,32.2070138082766,86.44273307868788,3924.3333333333335
3126,31.51514855836554,86.23320836025539,3909.6666666666665
3127,32.333664242382454,86.56851930035073,3920.5
3128,33.25750679298782,87.33680269502698,3990.6666666666665
3129,37.44919856815971,88.57440623567844,3868.5
3130,39.21741095110288,89.03662321136345,3934.3333333333335
3131,39.14131805902736,89.63019984950473,3913.6666666666665
3132,39.20880390829456,90.4917594022116,3970.8333333333335
3133,39.168465339964676,90.60857754068611,3993.1666666666665
3134,39.53250948629232,90.17526581323177,3961.6666666666665
3135,40.35266416764092,89.89659730257898,3940.8333333333335
3136,40.53767247700677,89.32198458424465,3980.3333333333335
3137,40.01695965488198,88.81117289366169,3984.3333333333335
3138,40.498308806641624,88.43894375130789,3994.3333333333335
3139,40.55326512769757,88.30619898585839,3935.1666666666665
3140,38.490063919606676,87.9822643120959,3879.8333333333335
3141,41.955535504550234,88.31193425344524,3958.1666666666665
3142,41.25601918059704,88.03360812851587,3925.0
3143,41.25314090455457,88.06432916981373,3969.0
3144,37.96932477291872,88.77116846667877,3935.3333333333335
3145,35.8123515172937,88.25724819930356,3852.8333333333335
3146,39.173282013157824,87.90461011644778,3952.0
3147,38.658272036852125,87.96346951058253,3928.1666666666665
3148,37.123203155186594,88.01949743592029,3987.0
3149,35.404672136192396,87.28666076351574,3978.1666666666665
3150,38.05026646232587,86.90743157447828,3981.3333333333335
3151,38.13027886521011,86.39667518213282,3911.8333333333335
3152,37.745204967513445,85.87992624646212,3993.5
3153,36.38739527912417,85.77313913146367,3966.1666666666665
3154,35.811882745437025,86.0472814661859,3927.1666666666665
3155,38.451424810389064,85.63182232692496,3976.0
3156,42.99209516274007,86.16281014587322,3924.1666666666665
3157,39.198655524494846,86.10860993935292,3957.6666666666665
3158,40.86922298762046,86.56865435131357,3972.3333333333335
3159,42.33863800417988,87.6988596725639,3832.0
3160,43.840352436308685,87.87578160028848,3763.3333333333335
3161,43.117526276842646,88.34871997777084,3919.0
3162,39.01428796262197,88.37920882162983,3935.0
3163,39.06020622413909,88.61390626982715,3985.5
3164,37.645015820731714,88.35256869853879,3890.5
3165,37.233413306681776,87.72447201597656,3922.3333333333335
3166,36.849779777171825,88.0868884825813,3952.0
3167,36.562437538876466,87.94442844585676,3990.6666666666665
3168,38.413899159099884,88.38708440584838,4005.1666666666665
3169,36.140736240166525,88.06753157438163,3936.1666666666665
3170,35.884918040081324,88.19265167445154,3941.0
3171,36.74005929316089,88.17895273083248,3953.8333333333335
3172,34.43022037468873,87.4692632473653,3972.3333333333335
3173,31.559551654154763,87.06339766294751,4013.5
3174,31.27378217992096,86.59438971204315,3875.3333333333335
3175,31.504552414030154,85.94773766019806,3890.6666666666665
3176,31.860423198328245,85.60348108516068,3972.3333333333335
3177,28.937893096610704,85.16442912559957,3935.0
3178,29.681267256105414,85.04715927063586,3986.6666666666665
3179,31.4952976224986,85.33662039259771,3977.0
3180,33.419213200074346,86.49782097055015,3936.5
3181,38.546506516781214,88.2252299832365,3971.6666666666665
3182,48.26229419525381,90.19210384367962,4007.0
3183,53.76340734729579,89.95299323487109,3991.5
3184,48.14690629097843,88.00177550735914,3951.8333333333335
3185,42.654697554786104,86.55945853986128,3985.5
3186,43.331972397125135,86.17581749328991,3937.5
3187,43.895909601994354,86.58456316435633,3915.8333333333335
3188,43.775820377702566,86.84247605957512,4010.8333333333335
3189,42.08523266849229,86.96695779267277,3946.1666666666665
3190,40.45786835692072,86.6972607780496,3914.0
3191,38.69500033431911,86.29982714118775,3986.3333333333335
3192,36.64696922697255,85.7313249812576,3975.3333333333335
3193,40.41195338902855,86.21846413725264,3995.0
3194,44.41841420053361,86.65236879535958,3964.8333333333335
3195,41.32001250942876,86.53198551017967,3946.5
3196,38.22905928702527,86.23382043425079,3948.5
3197,34.123421293212765,85.65746210014588,4005.3333333333335
3198,31.13224625284667,84.81616294000195,3946.3333333333335
3199,31.661350994088707,85.12844038277952,3969.8333333333335
3200,32.810813482224994,85.0360161798149,3971.8333333333335
3201,35.2659707137544,85.3724552924012,3952.3333333333335
3202,34.13219654338096,85.41350121465742,3940.5
3203,33.1546572517473,86.08773564836497,4002.5
3204,32.37118416179359,86.8069860288155,3944.0
3205,35.08748988695418,87.41983745839741,3915.5
3206,36.16036810252326,88.08458296949516,3928.5
3207,34.80379591894948,88.06679378654015,3975.3333333333335
3208,35.64501401552352,87.96313999487548,3975.1666666666665
3209,33.53324169409329,87.91246470608276,3978.3333333333335
3210,36.35473382532488,87.6472741486042,3955.1666666666665
3211,33.91573069423904,87.03620586504208,3977.3333333333335
3212,40.15550184080569,87.74865043827337,4013.8333333333335
3213,37.14523245609779,87.77351199810505,3983.0
3214,35.12595693049234,88.06550297860412,3995.0
3215,39.879615204240665,88.5240996815179,3972.5
3216,41.867970699003465,88.81459560383458,3997.8333333333335
3217,46.12210764408303,89.50512143586764,3965.1666666666665
3218,47.19822906105628,89.79927527757121,3989.5
3219,44.20375218760872,89.05389048202386,3883.8333333333335
3220,39.78208690338732,88.74221878677515,3956.0
3221,35.95664142280665,87.9547207902197,3953.6666666666665
3222,37.09035403730286,87.50446173459697,3923.6666666666665
3223,44.69632858517749,88.50089794981619,3984.5
3224,42.37875355999429,87.91230161133443,3990.5
3225,45.157643707611065,87.97892648591301,3978.5
3226,35.657167137948704,86.04719873592852,3972.8333333333335
3227,46.24391977666963,87.6309835982189,4004.0
3228,45.71234542055445,89.12293723246135,3983.1666666666665
3229,44.026193492419054,88.43290230191303,3980.5
3230,47.143522375301124,88.11812605247103,3988.0
3231,46.76239862698679,88.8019583143642,3969.0
3232,44.576839486090854,88.3062603343837,3956.8333333333335
3233,44.223178035317794,88.1174813745438,3994.1666666666665
3234,45.835426735273266,88.53283303476934,3933.6666666666665
3235,46.68706353231362,88.61503109540257,3949.1666666666665
3236,46.88251435435573,89.58663919738153,3973.8333333333335
3237,47.601289803158885,89.37355401428844,3987.6666666666665
3238,50.71245088368656,88.9650869928984,3964.8333333333335
3239,50.32250032017455,89.03535942828402,3946.1666666666665
3240,50.40462169128395,89.1956678992865,3973.8333333333335
3241,51.72795625557493,89.88882490873597,3970.8333333333335
3242,51.79560470097818,89.56579802590944,4007.5
3243,51.28148254787441,89.43166105099613,3982.3333333333335
3244,53.004788147231885,89.88783270369511,3964.3333333333335
3245,58.00673430017061,90.57984505997878,3986.6666666666665
3246,58.955419161261545,89.96442696568319,3960.6666666666665
3247,57.41858006310877,89.94602183086268,3978.0
3248,58.96257224963656,90.12625625610751,4011.5
3249,59.61990745132519,90.733270682745,3966.1666666666665
3250,59.295876086954365,91.21661589419205,3968.8333333333335
3251,56.46821270009608,90.54564841496737,3992.8333333333335
3252,52.06497280806724,89.58509247859662,3904.6666666666665
3253,52.00379752634163,89.3582634387083,3967.6666666666665
3254,49.49832886760155,88.13791537665315,3988.1666666666665
3255,48.864365120449314,87.45451728495847,3968.5
3256,49.23499697788643,87.28877539351767,3980.0
3257,52.2029104673204,86.69318015629325,4009.8333333333335
3258,46.06350943828449,86.28692039019018,3995.6666666666665
3259,49.24933562116985,87.72754354462552,3961.5
3260,53.09399988430591,88.647242027162,3968.5
3261,53.63516851584891,89.39947766878993,3971.0
3262,57.961887870373424,89.95336810853188,3998.5
3263,56.12034263756774,89.93710250942134,3993.1666666666665
3264,50.55706989423413,88.09808299229212,3926.6666666666665
3265,56.740728538281815,87.75115665110059,3956.0
3266,74.90436818269286,90.93615240037921,3971.0
3267,74.10981127022232,91.30538490510644,3990.5
3268,75.03761616042857,90.82743187600651,3969.6666666666665
3269,73.36364557692781,90.63281436299906,3995.8333333333335
3270,73.57378310409446,90.82041165499943,3931.3333333333335
3271,74.50972783600523,90.8483717281329,3949.0
3272,74.72393377707282,90.15544111713041,4001.6666666666665
3273,74.55190921146676,89.41893618017589,3984.6666666666665
3274,73.60094536486127,89.09729476343391,3964.1666666666665
3275,72.09579703286903,88.9153154267521,4001.5
3276,68.67679618921345,88.1604393457143,4002.0
3277,61.42532453401531,87.0781621825103,3966.3333333333335
3278,57.90279914331534,86.84185843542342,4005.5
3279,55.40834063985849,87.23146471662324,3948.0
3280,56.512621268680455,88.48286492847836,3969.8333333333335
3281,61.70020032200256,88.77315012743414,3995.5
3282,68.04566612955138,89.08578843880422,3971.3333333333335
3283,69.67117222160843,90.95176357234986,3972.5
3284,69.09499759376243,92.24948408918989,3992.0
3285,65.31288215554889,91.67411148699438,3992.5
3286,60.49242828364455,89.6518191898507,3937.0
3287,60.83084909606277,88.51581205838573,4003.0
3288,58.30685399647076,87.757714463115,3924.6666666666665
3289,54.6839340054733,87.53598227492945,3930.3333333333335
3290,51.49238154756324,87.11826019951424,3916.3333333333335
3291,50.14874141875408,87.07180541561273,3921.6666666666665
3292,50.80436795277104,86.37484762460666,3962.0
3293,50.20630571707223,86.56569554180287,3998.1666666666665
3294,53.36432236050965,87.51708061663491,3911.1666666666665
3295,55.674687933738404,88.31922764264868,3938.5
3296,55.56874478869678,88.5922771807103,3967.0
3297,53.278009366746375,88.11819167165588,3963.8333333333335
3298,52.99977716057874,87.96075317195822,3936.5
3299,55.69457880966655,87.89646170492455,3981.5
3300,53.84794538765826,86.93923205010621,3965.6666666666665
3301,55.30101945284682,86.43979156047145,3991.0
3302,56.14264903097075,87.18142241931747,3988.1666666666665
3303,55.786882053541326,86.85608903244561,3980.5
3304,53.81154892634953,87.06796780000268,3946.8333333333335
3305,51.849593116507236,87.54013421514027,3976.8333333333335
3306,50.142588174194735,87.85904063924409,3960.8333333333335
3307,49.64253230336535,88.66177164390234,3991.3333333333335
3308,49.27612747820783,87.71534822231308,3999.5
3309,50.412149614053895,87.31468438105482,3945.5
3310,51.34348386063569,87.12617667545346,3933.8333333333335
3311,52.44192727936174,87.95364138217464,3958.3333333333335
3312,50.34378567467056,88.04359486655892,3957.8333333333335
3313,49.919424189025875,87.5895593959625,3963.3333333333335
3314,52.10198946494659,87.2307838672915,3975.3333333333335
3315,52.706745333831954,87.5025514667722,3933.6666666666665
3316,54.51988316475723,88.46169091373697,3973.6666666666665
3317,53.90728417379278,88.53516400559693,3996.0
3318,51.04247968983706,87.97952319359786,3990.8333333333335
3319,49.948971000244676,87.95200409089607,3933.6666666666665
3320,48.22484758580566,86.74684069217051,3976.1666666666665
3321,47.59938828489707,86.32650759583682,3908.1666666666665
3322,45.61713473709904,86.21838686787174,3962.3333333333335
3323,46.64397620724031,86.61396123809742,4007.5
3324,50.91301337186244,87.11638822497561,3948.1666666666665
3325,57.038272196244044,87.99031457648016,3937.8333333333335
3326,52.11265283319366,86.2354455363063,3955.6666666666665
3327,49.24971175821895,86.036413275099,3977.5
3328,48.19210172131478,84.99920523469767,3992.0
3329,51.304672720591704,86.66699656428824,4003.6666666666665
3330,50.490978672131035,87.38759102094873,3952.8333333333335
3331,53.10791432314323,88.09843626284498,3964.1666666666665
3332,54.99721248489882,88.95988919444318,3984.0
3333,51.085775210673745,87.96581014181254,4005.5
3334,50.40143780821436,87.41684396990051,3938.1666666666665
3335,54.51782495875332,87.8649882654592,4005.5
3336,59.49114006398705,89.40385710385421,3977.5
3337,53.014900173590604,88.17653844533856,3979.6666666666665
3338,48.88353561531729,86.39887772152748,4005.1666666666665
3339,49.23256981861082,85.41262778817695,3958.3333333333335
3340,50.339004683094494,85.47373457442269,3978.3333333333335
3341,49.21293009097267,84.99520286421166,3986.6666666666665
3342,48.11368498444383,85.92505330734188,3949.6666666666665
3343,47.61003325712314,86.42994273492455,3989.1666666666665
3344,47.938230146440496,86.10734144728747,3977.1666666666665
3345,44.30472715766275,85.39802384634697,3945.1666666666665
3346,41.713941371344454,85.04074369555707,3936.0
3347,46.45937293634128,85.47991622473491,3991.6666666666665
3348,46.12597391963277,84.70877856632661,3987.8333333333335
3349,44.774841243556544,84.31153066858012,3920.8333333333335
3350,48.41786799288851,85.22148923950128,3973.3333333333335
3351,53.07087321143746,86.75873644369581,3975.0
3352,49.679887409816075,86.77329209212003,3928.6666666666665
3353,46.618936635032334,86.05745605044484,4003.6666666666665
3354,49.42799352934299,85.91444209466782,3909.8333333333335
3355,43.29049764439858,85.12989883570508,3831.3333333333335
3356,42.64960885747303,86.1235506591574,3932.5
3357,46.201355335202436,86.9421400057975,3896.3333333333335
3358,46.27944138366001,87.60471426244719,3985.3333333333335
3359,42.379448218484534,86.8896895912294,3974.1666666666665
3360,54.14896420501725,87.76788099112163,3946.3333333333335
3361,62.1124381504742,87.78705200766318,3964.6666666666665
3362,59.856266443537834,87.92083745625524,3991.8333333333335
3363,59.718218456933165,87.89553498052639,3949.1666666666665
3364,54.725943415854175,85.72483679284379,3890.1666666666665
3365,48.13618792600449,84.95410742148492,3978.5
3366,44.73609418401168,83.62794705482293,3962.1666666666665
3367,48.097802421634405,83.88715857667589,3941.0
3368,55.28001457668797,84.49277256990034,3994.5
3369,49.25691884254047,84.18306442415745,3933.8333333333335
3370,46.56217804433624,84.21442825048779,3910.5
3371,45.46566736813824,83.88331835811191,3946.3333333333335
3372,44.941514959477395,83.69966009067076,3950.8333333333335
3373,47.294429185026466,83.06012637833616,3965.0
3374,50.46830043760056,83.20179148220676,3962.0
3375,48.6385144670584,83.66928898022972,3992.0
3376,43.61349228673717,83.60871106336442,3979.8333333333335
3377,55.32601905784376,86.08113196186709,4007.6666666666665
3378,54.57238541925543,88.08904926795152,3987.3333333333335
3379,55.71928528773076,89.7886658571333,3941.8333333333335
3380,56.19546773195737,89.8309695263987,3966.0
3381,51.76731731017932,90.18614697968644,3918.8333333333335
3382,54.78369915088502,91.18377939496776,3923.6666666666665
3383,52.965642896079224,90.6267994418365,4002.6666666666665
3384,51.24457599931636,89.04317847681267,3968.6666666666665
3385,48.40066614672515,86.79267639952381,3962.3333333333335
3386,49.43035138639703,85.83278198370768,3962.5
3387,48.767887165296465,85.25281288806484,3941.6666666666665
3388,50.305066390641656,84.14711314781152,3966.1666666666665
3389,49.81770934954792,84.00599951661049,3987.5
3390,54.2714846009718,85.93916027658072,3924.3333333333335
3391,49.31308651954194,85.5803087832878,4005.1666666666665
3392,45.837622979283545,85.31374074029199,4000.8333333333335
3393,48.69833784839287,85.71358905342277,3931.1666666666665
3394,52.29695094286802,86.44791789513071,3968.0
3395,52.535060856033176,86.93794154889821,3960.0
3396,52.58120018399654,87.10811202514185,3910.6666666666665
3397,48.25852480996429,86.11568424977537,3950.8333333333335
3398,47.73732111578275,84.90157231890824,4000.5
3399,46.241228028638524,84.67606200494932,3886.0
3400,45.00824200958496,84.50411615536142,3907.0
3401,48.89437966182313,85.33902861919078,3929.0
3402,47.49881192342628,86.2527833296723,3949.0
3403,46.412735996493886,86.35817137151395,3987.1666666666665
3404,47.02359189745155,86.52315471553095,3996.0
3405,47.354898669572144,86.75060637392356,3976.1666666666665
3406,42.79916248716611,85.8731892073554,3970.5
3407,45.530279031658516,84.7479309442147,3999.8333333333335
3408,46.498764561838414,84.43456393344003,3997.1666666666665
3409,44.014237143972935,83.76795134083322,3890.8333333333335
3410,43.61604551716069,83.71082260637627,3996.6666666666665
3411,42.66932189588973,83.04940768197729,3915.8333333333335
3412,39.83971339811374,83.2113773865524,3968.1666666666665
3413,38.74623673234981,83.68631182571546,4007.1666666666665
3414,42.19879063298527,84.31620355218641,3931.1666666666665
3415,47.8154290351585,85.24587035931243,3929.6666666666665
3416,48.64297969332838,84.75089821906911,3976.5
3417,43.29255316642111,84.12931178877012,3987.1666666666665
3418,42.712019234220975,84.28008713683283,3987.5
3419,47.774610072142515,85.61038001714435,3988.0
3420,52.535895511545846,86.34712028157388,3921.6666666666665
3421,58.1034130864928,88.0469183065516,4001.1666666666665
3422,58.84317290801303,88.85284898621795,4001.3333333333335
3423,59.0828828783136,89.20221519550216,3974.0
3424,54.68870927320495,87.8336348718522,3950.0
3425,55.566433060532795,88.16062367451201,3949.1666666666665
3426,56.39812941855033,88.8543368843779,3960.6666666666665
3427,56.526204157681484,89.64697239734623,3952.6666666666665
3428,56.11719390091695,89.39240603887988,3991.6666666666665
3429,54.173487217656856,88.2182230292404,3973.0
3430,53.29630516269706,87.72892077566576,3963.6666666666665
3431,47.37612211922135,86.35061117616941,3967.5
3432,43.98435154869014,84.17241524005296,3960.8333333333335
3433,46.72934770720869,82.88780175072715,3980.1666666666665
3434,49.40523281128919,82.59920598827038,4000.6666666666665
3435,48.53064904172955,82.40033480459702,3974.8333333333335
3436,52.128278226010025,83.11668223107328,3990.1666666666665
3437,48.3984789199512,82.94160147406424,3990.0
3438,49.15768409596367,82.9298298336815,3980.5
3439,49.96634334559217,83.18480561434215,3979.5
3440,50.84291655109254,83.60058541821597,3995.5
3441,49.02319139236056,83.57711111651105,3945.8333333333335
3442,51.46929358745171,84.29606727748798,3956.1666666666665
3443,51.50560010438047,84.1505829785173,3996.0
3444,47.71427295933177,83.86089531297365,3965.1666666666665
3445,49.89373001214147,84.44147639353592,3941.3333333333335
3446,54.984362229975694,85.55628755784063,3999.5
3447,54.05073313085148,86.0028356910622,3941.1666666666665
3448,53.47414526570274,86.465540138924,3958.8333333333335
3449,51.92111351474879,86.97198960775127,3985.6666666666665
3450,55.155657214858515,87.70116413991913,3923.3333333333335
3451,53.46730099560934,86.87309460761014,3973.0
3452,49.05282393317043,85.79636289132218,4001.0
3453,46.97652736666422,84.7850890452412,3966.0
3454,46.33084458391212,83.58368409152547,3991.5
3455,42.96856851102998,83.03566512694032,3953.8333333333335
3456,43.903976797593906,82.88153647715994,3955.3333333333335
3457,44.46490124316775,83.06198228861072,3951.0
3458,44.18425946702106,82.80521597347436,3976.8333333333335
3459,43.364809252097054,82.55533905197017,3944.3333333333335
3460,56.84232232345878,84.32726639303185,3940.3333333333335
3461,53.20617885283306,84.57997014655113,3954.8333333333335
3462,44.933598722797875,83.33875964290264,4001.8333333333335
3463,50.09398244745798,83.66382523491818,3980.6666666666665
3464,47.59516550480132,83.77270035096397,3966.3333333333335
3465,44.11316590607887,84.2432693965791,3963.8333333333335
3466,39.482254999846496,84.11247151406741,3977.8333333333335
3467,38.355079527150345,83.93921223071791,3992.3333333333335
3468,41.07578392808477,83.94853589526257,3989.5
3469,42.91161111628585,82.92311160852232,3987.5
3470,43.60001031608124,83.05149016135876,3989.5
3471,45.41435834919849,82.78422697941683,3979.3333333333335
3472,46.401099242383616,82.09783520811953,3998.0
3473,50.35781322775458,82.2367535868636,3991.0
3474,51.05497691356342,82.940128007209,3948.3333333333335
3475,51.18104036905127,83.91027152833544,3896.3333333333335
3476,51.97513501036408,85.65690389950136,3969.1666666666665
3477,49.24658190764858,85.80300180181682,3939.1666666666665
3478,55.2386332201314,87.14295535290817,3928.5
3479,58.39778863549617,88.65374389383736,3979.5
3480,56.48321520841818,88.87681750575479,3953.1666666666665
3481,57.15742036349446,89.0089065041529,3981.5
3482,56.19211281237716,88.29531569369698,3993.5
3483,57.94301865626168,88.6622292922652,3990.0
3484,56.33626614965914,88.33408540385891,3926.5
3485,59.21828554153291,88.47851507646529,3973.5
3486,56.18419883964038,87.8187104469251,3955.5
3487,53.378373007429246,86.80943631578299,3957.6666666666665
3488,53.55223806292148,86.83039296982697,4003.1666666666665
3489,49.44118703576469,86.30430103401636,3944.1666666666665
3490,50.891299231625844,85.63977752571463,3970.5
3491,52.069723096633574,85.55240420280815,3990.0
3492,49.438674887777466,85.81465994744462,3945.1666666666665
3493,50.76650561329589,86.18942670549245,3991.6666666666665
3494,49.578659052807495,85.6980444674207,3983.3333333333335
3495,56.019920126173595,87.09050676718289,3989.5
3496,53.41729523943662,87.53264491390779,3986.6666666666665
3497,50.43457338719497,87.08990492629623,4007.3333333333335
3498,48.31797622539849,87.34447799923316,3988.6666666666665
3499,50.46390117799396,87.36541937630614,3941.0
3500,52.86515590876683,88.27240729167397,3945.1666666666665
3501,49.560152098800394,87.349461956901,3935.0
3502,50.206850158712335,86.45821476648217,3971.6666666666665
3503,51.06908531934761,87.38435874943117,4003.0
3504,54.623820452307804,87.80371739945737,3891.3333333333335
3505,55.03752162409944,87.58437867994934,3923.8333333333335
3506,52.78218738996816,88.46217039609887,3950.5
3507,54.21037493711907,89.11176655382143,3907.1666666666665
3508,48.18679857427613,87.544293278887,3973.8333333333335
3509,50.963790248506875,86.94174583036344,3977.6666666666665
3510,54.30264136419101,87.28541016064743,3924.3333333333335
3511,53.32536685647451,87.70685071908673,3955.3333333333335
